FluorCam7 Kinetics Export File
-----------------------------------
[us]	[°C]	AXA4.2	AXA4.1	AA3.1	AA5.2	AA5.1	AA7.1	AA7.3	AA7.2	AA1.1	AA5.3	AA1.2	AXA2.1	AA1.3	AA4.1	AXA5.1	AXA2.3	AA2.1	AA4.2	AA3.3	AA6.1	AXA3.1	AA3.2	AXA4.3	AXA1.1	AA2.2	AXA1.2	AXA3.2	AXA5.2	AA6.3	AA4.3	AA2.3	AXA1.3	AXA3.3	AXA5.3	AXA6.1	AXA6.2	AXA6.3	AXA7.1	AXA7.2	AXA7.3
2220140000	52.68	253.000	189.306	163.817	391.621	208.708	201.937	304.940	229.205	407.217	359.325	239.509	214.280	388.598	377.684	227.397	414.786	451.121	395.872	243.615	290.181	384.513	385.308	254.337	476.812	272.957	476.761	272.846	213.553	295.069	268.465	257.930	364.297	603.547	302.911	303.823	344.814	227.055	255.516	227.220	243.100
2220180000	52.69	260.874	189.965	171.667	388.026	194.646	199.101	302.299	224.462	401.235	364.009	242.796	221.355	388.752	377.701	226.914	427.777	444.224	392.897	251.393	288.043	381.368	378.197	258.480	481.410	281.906	481.479	274.538	213.544	296.741	262.465	262.974	355.772	601.735	298.071	304.195	348.310	224.101	258.768	231.477	239.609
2250020000	52.93	253.200	186.659	164.917	401.733	215.312	200.481	307.727	241.731	402.322	372.333	233.324	213.247	388.812	388.162	222.681	422.379	461.716	387.402	251.462	289.121	393.735	392.846	254.061	489.145	285.709	490.538	275.803	213.786	303.345	261.904	265.360	367.455	603.487	310.973	311.664	358.761	226.514	257.600	230.321	234.791
2250060000	52.93	252.368	184.518	162.033	397.319	210.583	201.228	304.598	240.667	407.391	374.504	237.685	210.613	387.991	371.709	225.612	423.204	460.284	401.718	241.556	279.259	394.077	393.966	254.041	486.479	284.402	492.812	279.838	211.650	302.569	257.123	256.632	363.149	609.761	302.536	309.796	353.823	225.156	261.505	233.092	235.982
2250100000	52.93	250.632	187.835	162.383	405.302	214.062	202.772	307.470	234.103	395.704	377.248	236.361	217.710	390.521	383.880	222.569	415.107	461.009	390.675	248.530	287.155	391.915	387.598	258.898	485.128	292.128	488.342	277.291	214.398	298.931	263.702	259.781	370.584	599.607	306.518	305.982	354.566	223.771	255.232	236.303	231.418
2250140000	52.93	256.074	190.506	170.333	402.310	221.333	208.987	311.120	235.744	407.157	378.880	240.306	207.591	395.026	382.291	219.897	417.408	463.974	395.120	258.667	278.681	395.325	396.094	262.071	493.325	290.906	487.915	274.197	217.000	305.931	259.377	265.219	366.109	605.402	310.482	302.867	356.124	215.936	249.589	231.440	238.782
2250180000	52.93	257.358	195.871	165.267	403.293	209.604	202.873	313.171	233.397	403.374	370.026	232.861	216.667	386.923	379.581	224.103	411.942	467.767	400.034	252.521	287.888	398.521	398.769	263.643	492.308	292.017	495.803	280.530	214.466	301.241	267.579	261.132	356.396	609.051	309.518	308.354	360.292	225.661	261.000	233.881	240.700
2280020000	53.17	252.032	186.729	167.650	409.586	219.625	216.696	318.299	238.077	413.217	380.205	234.250	207.957	388.145	375.983	217.931	430.883	472.155	404.590	255.949	281.974	395.786	408.624	252.663	495.615	298.009	512.222	278.376	216.049	301.147	263.895	258.360	381.178	613.385	319.357	314.035	354.398	221.642	261.758	230.330	243.764
2280060000	53.17	262.432	199.565	170.800	416.767	217.250	208.456	324.162	237.538	406.330	375.231	231.583	207.183	392.342	382.786	224.578	417.767	457.517	396.308	245.487	281.112	400.256	402.547	260.000	489.453	299.846	508.342	279.906	221.971	309.379	258.912	267.184	378.089	608.829	313.705	312.982	361.788	225.706	257.389	226.202	233.509
2280100000	53.17	260.474	190.200	170.200	415.302	228.208	214.759	311.530	237.154	406.504	371.915	235.583	214.763	395.632	387.128	224.233	419.757	463.034	400.667	252.872	282.966	395.957	408.120	263.612	492.376	306.128	512.393	273.744	222.981	303.448	264.991	261.868	374.337	611.017	316.884	312.593	362.673	232.771	259.253	232.624	233.382
2280140000	53.17	255.474	182.753	165.733	422.129	223.938	224.000	317.829	231.872	408.052	393.085	233.028	220.032	399.137	381.547	222.164	424.010	466.750	402.034	249.453	288.784	406.000	410.684	255.480	479.137	297.325	512.419	281.308	215.835	307.336	268.456	263.035	390.455	604.530	319.196	310.965	367.796	229.349	266.137	229.000	238.582
2280180000	53.17	254.632	189.600	167.550	418.560	223.729	207.899	325.103	249.692	413.600	381.265	232.611	219.581	393.573	390.043	223.302	424.272	466.767	404.017	251.658	287.440	400.889	399.197	270.663	493.137	308.017	505.632	280.966	219.447	306.517	260.044	260.772	375.733	620.829	312.714	314.018	359.407	230.018	254.547	239.642	237.409
2310020000	53.42	248.947	191.412	172.017	439.707	236.604	215.886	322.205	236.077	415.104	389.667	235.917	230.247	394.581	392.487	228.207	425.650	474.147	408.932	255.162	290.198	400.752	421.778	268.388	497.094	315.658	533.350	288.966	225.311	310.690	264.544	266.000	386.149	618.573	323.161	308.469	370.274	229.367	263.305	239.596	239.300
2310060000	53.42	261.347	190.918	175.300	437.836	224.875	216.329	320.744	232.013	416.687	389.487	239.370	223.613	399.051	390.368	225.224	434.291	468.103	405.427	254.051	288.707	405.547	420.564	268.929	496.863	310.701	530.940	276.273	215.262	315.741	265.675	259.325	380.406	622.308	325.036	319.133	366.372	224.853	259.105	238.239	235.409
2310100000	53.42	250.116	192.894	168.400	432.560	228.854	220.089	323.179	233.731	418.243	388.197	232.000	235.183	396.145	385.479	219.784	429.379	475.026	403.171	252.453	283.905	409.410	419.385	272.153	495.701	305.282	521.607	280.385	216.961	314.819	270.526	265.623	383.010	623.701	319.393	311.177	372.434	223.202	262.484	236.569	241.382
2310140000	53.42	256.116	196.035	167.933	442.112	231.854	226.886	317.547	246.038	414.774	392.974	235.537	230.344	404.308	396.786	219.810	428.806	467.069	405.581	248.821	288.560	410.573	414.496	264.469	493.735	308.803	534.496	284.325	219.359	313.336	268.386	265.439	387.673	621.633	321.795	314.177	372.982	226.578	269.526	234.954	236.309
2310180000	53.42	259.179	187.259	174.317	441.474	230.375	215.418	321.231	240.500	425.930	394.137	240.843	224.688	405.598	393.009	223.724	418.039	469.181	410.496	248.504	287.086	415.273	417.915	270.112	493.479	303.556	532.607	292.231	217.709	315.888	271.816	260.079	387.049	612.350	316.464	306.248	372.000	224.670	264.705	239.183	241.482
2340020000	53.66	264.632	200.047	182.667	446.138	241.312	225.937	335.940	248.769	427.470	406.179	237.667	232.979	396.145	399.530	222.940	428.087	473.690	412.846	252.880	288.103	430.479	435.402	274.908	489.197	323.188	558.094	293.479	218.000	324.422	263.219	265.833	399.980	630.761	331.750	317.540	378.301	228.514	271.158	240.706	238.527
2340060000	53.66	256.526	198.318	172.750	452.172	235.208	230.190	331.778	241.513	415.983	402.205	234.935	222.075	407.265	400.650	228.586	424.340	481.612	415.103	256.607	281.336	415.667	437.598	279.122	493.624	320.530	551.342	278.256	226.350	321.776	268.088	267.965	392.564	619.718	332.893	318.416	372.097	224.349	273.358	234.349	241.618
2340100000	53.66	257.116	191.271	164.350	446.121	254.458	219.405	323.966	244.192	419.800	409.530	235.278	228.495	406.419	395.615	224.164	426.650	476.672	411.538	257.940	285.440	421.846	436.393	268.163	497.906	319.427	552.316	290.667	214.689	325.207	262.588	269.377	385.812	625.727	325.982	317.336	373.858	228.358	260.832	232.862	236.973
2340140000	53.66	265.611	202.259	175.083	450.603	249.750	222.987	329.282	243.321	422.157	400.803	236.241	232.204	406.333	395.538	221.000	421.476	479.983	412.752	256.932	283.966	429.077	429.026	268.786	492.786	315.761	549.932	278.179	220.922	331.095	265.193	265.702	387.139	623.145	332.161	305.956	370.796	222.532	272.926	235.138	237.618
2340180000	53.66	257.442	193.706	186.550	448.991	232.750	218.722	331.735	239.462	425.565	405.487	235.843	230.462	405.350	399.214	225.224	434.311	474.716	423.436	259.248	279.164	430.821	438.009	276.714	485.983	312.205	539.812	285.513	219.485	319.974	271.456	267.105	396.822	625.932	330.714	304.177	373.062	224.716	270.968	241.000	242.964
2370020000	53.90	254.947	194.424	170.450	462.526	250.021	225.747	342.188	239.295	429.687	413.376	246.269	239.699	404.291	396.598	223.422	431.233	490.259	430.521	256.624	280.905	432.932	443.803	277.898	499.325	323.427	569.137	299.966	220.146	331.552	265.412	267.132	393.347	630.205	335.223	317.770	377.664	222.972	268.789	244.459	235.827
2370060000	53.90	258.547	201.153	171.400	471.121	251.688	228.949	342.410	239.936	430.209	408.282	243.102	237.484	406.786	404.812	232.267	425.816	487.966	418.205	255.188	292.793	439.291	445.385	276.092	488.350	327.402	562.043	291.786	224.922	326.172	269.053	267.061	405.921	623.239	339.339	311.540	371.469	225.936	264.326	238.092	238.509
2370100000	53.90	259.853	204.871	175.033	463.060	239.167	236.456	341.658	238.397	422.365	409.009	231.796	233.247	400.513	402.624	223.871	423.107	482.069	423.598	256.632	292.336	435.043	444.897	280.541	495.821	323.650	559.248	299.231	216.311	335.440	265.368	260.868	399.545	641.838	329.196	315.504	382.673	219.972	263.137	242.853	232.355
2370140000	53.90	256.663	198.906	176.517	463.664	247.812	226.494	338.786	248.923	424.096	410.692	244.269	240.677	408.154	413.085	221.509	438.485	492.578	429.521	256.179	282.216	430.248	449.940	271.878	507.504	319.060	572.932	290.034	225.796	329.293	269.158	261.605	394.861	639.607	340.938	313.000	377.274	224.697	269.905	238.642	244.009
2370180000	53.90	273.284	201.435	179.017	463.733	241.208	234.114	329.846	237.038	431.574	411.026	247.546	236.473	415.188	403.692	221.879	427.291	493.560	417.333	252.786	291.578	440.496	450.846	278.949	502.709	321.564	564.581	290.932	217.612	329.276	267.526	263.974	397.604	634.308	339.054	309.991	378.814	231.202	276.789	242.119	249.855
2400020000	54.14	261.032	197.518	172.683	478.853	254.271	230.152	349.880	238.705	437.843	420.120	230.917	250.882	412.162	418.590	219.603	435.553	490.207	433.650	264.120	284.509	452.316	463.923	275.082	493.624	336.188	574.744	296.675	221.845	333.336	267.202	268.325	412.426	641.385	349.973	317.018	380.115	231.037	275.232	250.037	238.427
2400060000	54.14	260.589	201.388	178.917	476.483	252.104	236.734	350.128	252.436	436.270	419.906	240.370	235.452	416.410	409.786	220.914	432.505	501.836	425.496	259.957	286.397	451.513	451.897	277.918	490.427	334.650	572.111	303.222	222.282	341.914	263.298	269.544	412.347	639.915	340.455	310.619	381.876	229.624	265.463	238.028	238.264
2400100000	54.14	259.979	206.894	172.100	474.922	258.688	238.025	345.393	239.590	428.583	421.342	236.694	242.323	417.504	409.444	219.560	428.427	496.534	425.470	247.060	282.362	457.385	462.034	281.571	487.769	335.444	573.299	296.154	226.223	328.466	264.167	260.649	405.406	645.051	340.688	309.885	380.991	222.853	270.305	243.532	237.109
2400140000	54.14	263.979	203.353	178.183	482.388	246.708	230.987	348.769	238.628	437.104	418.197	245.065	236.806	421.675	415.615	224.345	430.699	501.940	438.701	248.496	296.069	457.222	457.761	282.020	499.513	334.470	577.350	295.530	220.097	343.466	270.807	266.588	414.901	644.009	349.527	310.071	383.735	227.596	281.063	241.780	232.400
2400180000	54.14	256.453	196.941	176.717	482.810	263.083	234.734	341.222	238.295	433.739	411.427	251.667	241.065	412.171	413.521	227.207	434.330	501.302	422.632	250.923	288.078	455.171	464.564	276.918	492.880	335.983	572.974	300.393	223.272	335.129	264.684	274.140	412.158	643.906	352.991	314.858	374.708	226.936	273.116	244.385	240.018
2430020000	54.37	264.063	203.200	169.433	489.543	263.000	245.924	359.846	246.962	439.357	427.897	239.361	259.204	421.299	423.829	226.466	433.602	500.991	436.376	261.897	289.741	471.077	471.923	290.041	493.470	430.179	589.846	302.068	231.340	351.069	275.009	276.193	422.802	649.530	355.616	316.301	389.248	223.605	277.926	237.844	247.955
2430060000	54.37	270.979	201.694	170.717	488.000	264.062	234.557	359.094	243.077	440.443	426.607	243.407	250.462	413.991	415.718	217.733	433.874	495.819	438.436	257.393	288.552	467.453	471.504	275.806	487.410	425.402	590.239	304.359	217.369	348.233	267.342	275.395	420.792	647.068	347.554	311.858	383.354	224.018	279.432	244.908	231.755
2430100000	54.37	262.979	210.000	170.433	488.509	274.729	233.722	364.778	237.103	433.383	427.838	244.333	253.140	419.598	413.094	224.931	437.544	503.948	440.718	263.624	288.319	463.564	475.675	291.153	490.376	426.974	579.444	311.462	223.068	351.371	276.018	270.456	425.812	648.171	356.527	310.354	388.345	223.505	283.716	253.532	242.209
2430140000	54.37	265.947	198.871	171.100	496.310	260.958	230.785	358.974	241.359	436.278	425.043	238.676	258.538	415.034	423.299	219.776	436.320	497.310	436.402	263.068	280.500	475.282	481.607	283.724	493.325	433.812	599.410	306.761	224.971	356.086	267.939	273.754	417.446	663.222	354.071	311.469	387.239	228.908	284.200	242.578	237.836
2430180000	54.38	267.126	207.212	172.300	488.069	266.688	242.304	370.615	250.013	435.513	426.436	248.676	259.806	421.145	419.624	228.957	438.447	507.733	440.632	259.291	285.741	480.188	475.120	287.816	490.846	433.991	586.325	303.470	224.650	344.543	270.439	269.342	416.416	664.410	356.018	316.903	384.106	223.376	277.579	250.009	239.709
2460020000	54.61	262.305	207.612	175.183	500.672	274.208	243.810	366.017	246.513	448.504	441.145	246.991	270.968	426.145	424.077	223.414	441.010	514.750	444.017	255.154	297.569	488.376	487.000	288.429	497.060	349.641	600.205	310.248	221.019	357.664	273.930	272.053	436.574	666.154	360.830	317.204	384.398	224.578	288.305	255.404	246.027
2460060000	54.61	255.789	206.106	175.500	500.328	264.854	243.848	367.137	252.026	439.174	433.265	247.139	265.742	421.709	427.915	225.871	436.010	509.733	447.632	257.752	296.759	487.923	481.556	291.020	494.974	349.094	601.034	302.675	232.146	355.879	269.798	271.632	431.327	650.103	358.804	314.283	387.761	222.725	283.684	254.404	236.591
2460100000	54.62	261.989	213.788	177.000	506.121	263.604	238.544	366.513	239.436	441.165	436.675	244.519	260.452	421.368	425.983	227.991	438.272	512.534	446.427	263.333	294.586	484.068	494.222	289.673	481.342	348.145	601.222	299.436	223.184	361.534	275.044	270.246	438.762	657.915	371.438	311.611	389.221	228.119	279.853	251.046	240.845
2460140000	54.62	263.726	201.988	190.733	500.216	265.667	241.722	371.179	243.526	444.861	426.000	241.185	266.559	416.974	423.641	226.914	432.029	507.164	453.915	255.487	287.767	484.051	485.470	288.337	493.940	347.085	595.538	308.436	226.660	349.888	273.167	272.816	431.287	663.607	362.929	309.947	388.673	223.046	289.568	245.532	240.655
2460180000	54.62	266.937	211.376	185.933	501.974	259.292	248.835	371.120	247.654	453.357	440.667	244.519	270.258	428.915	426.325	216.483	439.204	504.681	452.838	270.564	292.664	485.436	482.744	288.704	497.034	355.043	592.658	305.530	225.350	353.431	278.018	275.000	425.129	655.188	375.277	313.814	395.690	224.872	290.937	247.633	251.900
2490020000	54.86	270.126	210.518	181.233	512.405	280.292	246.532	373.761	248.474	454.513	443.385	243.704	279.301	435.769	436.487	225.026	446.204	527.767	459.983	260.624	293.491	504.111	493.872	292.735	487.769	359.821	608.521	313.017	229.087	356.431	272.193	275.939	440.881	663.940	364.857	312.177	396.496	233.725	294.326	266.697	234.209
2490060000	54.86	262.495	212.824	176.917	502.250	270.188	243.810	372.727	244.051	451.104	444.966	243.111	275.473	428.009	436.829	223.819	444.107	516.724	452.120	253.385	296.517	503.863	488.060	289.306	478.043	356.325	610.188	312.299	225.874	362.129	267.842	270.684	441.743	666.376	367.214	319.947	390.540	220.358	292.558	259.991	237.373
2490100000	54.86	269.632	208.412	179.517	507.259	271.708	251.316	386.573	243.974	453.965	444.085	241.926	275.151	443.248	436.436	221.233	439.388	520.405	453.795	261.821	288.655	498.880	496.410	297.765	485.504	356.641	601.684	313.863	228.951	364.707	272.614	270.632	441.099	663.820	372.509	312.425	396.389	225.899	298.084	264.642	243.273
2490140000	54.86	276.863	213.765	180.383	518.922	285.938	250.228	370.966	247.269	448.783	437.641	241.093	273.247	421.684	431.889	226.043	438.029	500.207	468.795	260.821	298.707	500.214	493.701	299.306	492.043	358.709	600.214	318.368	230.359	357.457	275.640	280.956	437.129	670.829	375.018	315.619	395.354	221.651	290.042	254.798	245.027
2490180000	54.86	272.495	216.106	181.283	502.707	265.146	240.937	381.171	243.474	452.330	443.957	242.593	283.505	442.034	433.154	222.397	438.680	512.690	457.692	258.273	288.026	496.222	498.282	292.888	487.273	356.427	608.940	314.897	225.874	356.276	275.404	279.605	437.604	665.128	372.821	314.319	394.726	228.147	294.379	255.339	237.282
2520020000	55.10	275.453	210.918	185.967	522.638	283.312	240.405	379.829	256.603	456.974	448.333	247.685	288.419	433.453	437.598	218.517	451.350	528.000	469.940	263.846	295.086	529.094	505.530	306.102	479.795	365.897	614.402	316.735	235.563	371.034	274.693	277.316	462.327	679.932	384.839	316.920	404.788	225.284	302.284	273.468	243.882
2520060000	55.10	268.316	212.506	178.017	515.914	276.188	241.354	382.530	257.295	463.887	444.051	239.972	292.849	440.709	446.410	223.526	447.495	531.095	464.197	257.752	291.698	514.171	495.880	294.469	470.530	368.872	604.043	319.496	228.893	361.224	280.149	277.105	450.475	667.333	383.188	308.159	388.195	226.688	305.295	269.679	244.636
2520100000	55.10	277.242	218.929	183.867	504.914	291.604	246.165	384.778	258.167	456.148	443.436	246.157	297.398	437.838	457.496	224.534	443.175	515.897	473.838	257.239	290.948	513.453	504.000	306.378	471.564	361.282	602.607	327.342	235.165	366.224	271.877	275.088	456.911	655.350	386.286	306.903	389.460	227.055	303.947	263.147	243.145
2520140000	55.10	278.295	223.176	183.233	507.638	280.812	249.405	386.154	262.885	460.000	450.778	243.000	291.656	444.239	446.709	225.905	450.583	520.741	476.291	260.188	300.724	516.350	510.564	306.888	469.205	363.077	611.222	323.521	230.408	370.586	276.728	276.211	454.901	681.171	380.839	318.416	390.858	230.596	305.905	267.771	240.136
2520180000	55.10	274.000	221.506	181.083	510.276	282.021	246.215	377.026	255.731	459.017	446.564	247.407	294.366	435.017	440.214	219.543	445.476	518.250	473.111	268.624	294.948	511.017	500.470	305.622	475.650	365.966	614.359	318.162	239.738	365.250	273.044	279.219	450.010	673.991	387.161	312.035	397.354	229.294	308.495	268.532	244.136
2550020000	55.33	277.768	228.400	186.483	518.716	293.542	259.190	389.769	261.744	471.843	448.068	241.778	313.688	440.974	459.530	227.534	452.505	547.759	485.205	266.966	292.698	529.017	510.641	313.643	472.735	379.179	628.778	322.675	239.291	377.500	278.132	277.237	462.653	684.820	393.562	309.566	401.142	226.128	306.232	272.284	235.818
