Temp,AXA.4.2,AXA.4.1,AA.3.1,AA.5.2,AA.5.1,AA.7.1,AA.7.3,AA.7.2,AA.1.1,AA.5.3,AA.1.2,AXA.2.1,AA.1.3,AA.4.1,AXA.5.1,AXA.2.3,AA.2.1,AA.4.2,AA.3.3,AA.6.1,AXA.3.1,AA.3.2,AXA.4.3,AXA.1.1,AA.2.2,AXA.1.2,AXA.3.2,AXA.5.2,AA.6.3,AA.4.3,AA.2.3,AXA.1.3,AXA.3.3,AXA.5.3,AXA.6.1,AXA.6.2,AXA.6.3,AXA.7.1,AXA.7.2,AXA.7.3,Av.6.1,Av.4.2,Av.1.2,Av.6.3,Av.3.1,Av.2.1,Av.4.1,Av.6.2,Av.7.2,Av.4.3,Av.5.1,Ad.2.1,Av.1.1,Ad.7.1,Ad.3.2,Av.1.3,Ad.7.3,Ad.1.1,Av.7.1,Ad.3.1,Ad.7.2,Av.7.3,Ad.3.3,Ad.5.1,Av.5.2,Av.3.2,Av.2.2,Ad.2.2,Ad.1.2,Ad.5.2,Ad.5.3,Ad.4.3,Ad.1.3,Ad.4.2,Ad.2.3,Ad.4.1,Av.2.3,Ad.6.3,Av.3.3,Ad.6.2,Av.5.3,Ad.6.1,Aas.2.2,Aas.4.1,Am.2.1,Am.4.2,Aas.2.1,Am.1.1,Aas.4.2,Am.1.2,Am.4.1,Am.1.3,Am.2.2,Am.6.1,Am.6.3,Am.5.1,Aas.3.1,Aas.2.3,Aas.4.3,Aas.1.1,Am.4.3,Am.3.1,Aas.5.1,Am.2.3,Am.7.1,Am.3.2,Am.5.2,Aas.1.2,Aas.3.2,Aas.5.2,Aas.5.3,AasZ.7.3,Aas.6.1,Am.3.3,Aas.6.2,Am.5.3,Aas.6.3,Aas.1.3,AasZ.7.1,Aas.3.3,AasZ.7.2,AasZ.8.1,AasZ.8.2,AasZ.8.3,Ap.3.2,Av.8.2,Av.10.1,Ap.1.2,Ap.3.1,Av.8.1,Apl.1.2,Av.10.2,Av.12.1,Av.8.3,Av.12.2,Ap.1.1,Ap.1.3,Av.11.1,As.1.1,Ap.3.3,Av.13.1,Av.9.2,Av.12.3,Av.9.1,Ap.4.1,Av.10.3,Apl.1.3,Ap.2.1,Av.11.2,Av.11.3,Av.9.3,As.2.1,As.2.2,Av.13.2,Ap.2.2,Ap.4.2,As.1.3,Ac.1.3,Ap.4.3,Ac.1.2,Av.13.3,Ades.1.2,Ap.2.3,Ac.1.1,Ades.1.3
35.23,169.579,172.294,148.583,270.405,138.042,152.063,264.342,186.513,231.27,258.222,208.685,194.462,312.932,302.88,218.569,191.301,344.129,247.265,299.889,236.879,278.291,288.727,185.112,258.077,338.94,291.923,283.077,200.602,248.578,228.579,228.281,209.485,414.974,222.411,222.009,203.186,220.761,178.084,203.037,195.982,125.851,172.829,136.383,185.982,272.453,284.171,199.241,161.684,233.889,273.128,203.427,284.667,122.775,163.038,203.068,150.578,180.145,234.162,171.09,146.469,181.33,222.776,218.393,161.604,239.333,236.41,155.225,205.162,248.778,178.009,213.291,157.645,214.179,164.702,285.154,146.972,215.414,143.934,202.06,136.086,166.375,178.037,139.396,101.25,156.459,172.23,119.78,160.618,130.656,107.25,176.292,105.783,152.144,137.896,183.684,187.052,215.085,145.444,153.292,202.453,151.559,231.47,220.94,154.467,218,234.803,174.153,147.57,211.735,143.915,151.161,147.802,113,197.095,147.282,195.034,160.953,177.319,232.171,162.796,170.371,130.402,175.322,103.519,196.54,193.513,179.194,232.094,143.318,189.658,140.492,219.359,145.671,205.595,177.912,172.86,247.949,132.065,160.237,172.907,150.4,221.607,215.339,230.284,226.319,244.017,149.704,243.769,178.153,183.019,215.211,153.935,171.529,181.929,335.265,293.701,225.857,118.245,203.47,193.702,151.8,143.333,276.573,142.619,146.95
35.23,161.632,164.188,149.483,266.293,152.792,154.797,272.094,167.782,230.643,252.026,210.259,192.785,314.308,306.983,213.397,196.65,350.362,243.863,302.265,226.784,281.538,286.863,184.949,260.821,338.65,283.521,272.299,183.33,251.491,234.263,223.956,206.901,422.462,218.259,225.752,207.106,213.395,177.863,199.89,195.927,123.115,176.701,135.872,182.14,279.06,289.897,203.043,163.026,232.248,264.803,205.06,279.111,126.588,158.048,202.385,152.156,176.482,236.803,169.685,152.653,178.098,226.267,217.436,161.453,239.026,239.41,154.748,196.282,251.667,167.625,209.966,154.869,225.53,166.325,286.419,145.327,216.414,145.604,198.043,146.905,162.019,181.128,136.693,102.192,154.89,175.646,123.473,160.282,126.667,104.141,175.389,110.116,155.559,137.854,182.017,183.557,216.316,139.657,151.056,203.214,154.775,223.222,210.145,152.523,215.615,235.598,168.784,150.916,209.12,149.566,147.902,148.189,101.8,191.267,146.827,208.051,165.355,180.293,231.479,151.561,168.06,127.913,172.374,110.308,192.062,201.566,181.029,225.333,150.941,184.477,140.908,218.709,146.183,208.69,184.702,166.84,245,131.823,150.908,166.608,149.512,217.145,215.635,223.681,216.819,246.573,155.975,244.376,177.468,184.105,214.868,157,171.385,193.018,325.838,287.88,224.589,115.918,201.643,191.167,152.24,141.359,277.188,144.869,133.917
35.23,173.474,167.259,157.233,263,156.604,153.354,262.41,170.872,230.513,255.308,218.241,187.903,314.701,306.718,217.052,194.049,346.483,255.59,309.624,238.078,273.333,286.496,186.939,255.778,336.282,285.957,280.154,188.233,254.552,230.184,224.079,199.634,426.991,217.098,227.195,211.283,213.523,179.411,197.101,193.527,120.897,172.872,133.585,180.702,279.026,289.103,200.103,157.737,231,268.718,208.239,285.701,123.1,149.077,203.034,150.982,181.873,230.162,175.874,144.02,180.438,219.086,214.949,164.481,239.068,234.641,155.297,194.769,256.915,176.152,208.214,157.458,215.496,163.026,284.068,150.028,210.207,146.698,207.154,144.39,162.875,180.78,139.901,101.635,149.339,169.823,129.791,161.027,133.355,107.797,177.513,104.464,161.423,132.812,181.12,183.757,214.222,137.38,151.202,202.897,146.18,222.855,215.299,159.374,220.735,241.299,170.946,145.28,210.256,151.632,150.902,152.972,113.743,190.621,149.3,196.487,161.869,176.328,237.026,164.418,166.302,132.076,168.357,102.538,195.23,200.735,183.039,226.128,144.682,184.559,136.508,223.068,139.866,209.095,179.658,171.3,247.162,135.065,156.539,168.165,157.562,218.103,206.278,230.793,220.379,249.009,150.309,234.923,180.342,178.8,222.053,153.785,168.51,190.292,326.88,296.248,231.277,127.306,202.678,191.018,146.613,144.949,271.376,141.548,137.183
35.23,169.179,162.259,165.45,269.595,152.688,156.506,268.179,168.615,223.991,262.299,210.019,193.43,311.803,301.513,214.681,193.117,357.5,250.504,303.658,235.957,271.761,286.974,182.367,258.932,342.188,282.615,277.786,194.942,251.862,231.982,219.728,206.832,425.427,216.83,226.221,211.027,216.101,186.684,204.596,198.309,130.414,174.991,132.298,185.123,278.402,292.487,200.121,158.64,233.932,263.205,207.205,287.94,122.488,148,201.641,149.881,179.382,233.137,176.955,152.112,173.196,229.543,215.103,164.047,240.282,231.786,162.748,201.077,243.863,170.5,211.521,155.421,222.709,166.789,289.675,145.822,212.509,144.717,199.034,141.857,166.721,179.734,143.178,95.981,159.725,171.823,120.396,162.264,124.43,113.172,176.478,116.217,156.36,138.833,184.017,180.913,212.786,140.574,140.899,210.487,148.667,228.821,211.752,155.224,213.983,239.299,174.982,148.682,210.239,152.33,158.107,146.925,108.014,186.422,142.691,195.53,160.692,181.879,234.556,161.143,162.845,136.957,171.591,105.308,188.903,206.018,176.709,221.744,148.388,187.468,139.431,221.684,137.963,213.095,178.325,175.98,240.026,136.629,149.316,165.969,145.812,219.47,215.93,226.914,224.724,243.487,151.481,246.291,174.171,178.79,221.772,163.118,173.76,189.894,329.667,290.521,223.562,110.163,204.739,196.588,145.64,137.577,275.35,152.107,141.167
35.23,163.021,163.435,155.783,269.19,143.271,155.266,262.632,166.564,226.478,262.513,208.935,188.366,318.222,296.88,225.06,192.641,353.103,242.077,303.675,239.595,276.043,289.154,186.153,261.402,343.88,289.188,280.547,191.097,253.216,232.377,228.579,206.97,427.735,226.509,224.602,197.274,213.404,184.358,200.165,197.591,130.322,176.718,135.798,187.482,281.316,287.59,203.905,163.316,230.786,272.863,209.915,283.41,125.588,156.606,202.709,149.257,179.982,234.009,172.468,149.429,181.58,228.707,221.085,163.491,238.145,238.906,158.829,198.342,253.282,165.071,214.154,157.561,226.701,165.553,287.026,142.196,217.103,150.962,206.444,151.943,162.029,173.229,139.426,97.962,156.771,176.513,126.055,154,125.871,114.859,176.265,108.928,156.928,132.542,180.188,191.061,215,143.481,148.955,199.957,149.072,222.675,212.47,152.729,218.573,244.957,178.865,154.402,214.316,150.16,152.473,150.236,112.757,187.94,141.618,198.786,162.15,177.647,233.59,154.347,164.922,140.587,169.609,109.288,193.823,200.478,185.291,221.248,144.471,186.721,140.554,219.65,144.354,212.836,185.614,165.12,246.624,133.484,152.461,171.052,146.475,217.12,213.365,222.103,222.879,245.325,153.086,243.385,179.523,176.657,216.798,156.677,163.567,196.283,320.214,289.53,229.045,114.122,205.574,193.491,144.973,145.09,281.496,143.464,140.5
35.35,172.326,168.235,158.133,261.517,151.833,161.987,268.564,172.128,234.661,259.897,213.278,194.882,310.017,302.085,222.776,188.99,349.81,252.299,304.291,229.716,280.932,290.949,188.918,268.085,336.581,294.658,279.385,190.291,245.56,238.175,230.202,207.515,426.017,213.973,230.416,202.885,215.642,181.063,194.092,192.491,127.931,174.026,132.957,183.395,275.735,290.222,204.5,160.904,232.504,269.342,198.923,285.017,134.038,148.442,204.573,148.128,176.6,241.795,176.225,152.643,183.911,229.457,219.154,165.094,228.145,240.581,153.739,197.94,255.573,172.482,212.821,161.682,226.265,171.018,283.085,146.14,219.802,144.972,197.111,143.181,163.779,173.624,143.248,101.058,160.183,173.027,126.055,159.1,123.688,110.641,177.089,106.855,165.099,133.292,179.966,190.67,216.983,142.556,144.382,201.65,147.991,218.983,213.983,155.187,219.521,242.821,178.144,152.467,214.239,155.104,147.17,145.774,109.771,185.517,146.855,199.504,155.682,171.552,228.829,158.418,170.612,138.109,166.678,100.673,197,201.867,176.291,226.556,142.459,191.775,139.631,220.667,140.634,206.517,174.149,170.19,252.624,128.113,159.026,174.979,143.738,222.957,208.948,225.233,226.379,244.333,153.21,244.598,175.18,184.467,218.491,154.247,174.856,193.292,328.291,290.846,227.652,105.163,206.061,194.965,145.933,134.077,281.692,144.679,141.283
35.35,164.884,164.965,152.417,265.259,155.417,162.342,270.205,165.09,228.087,256.855,215.269,202.333,313.103,298.128,216.802,191.961,355.138,250.547,307.034,237.44,273.778,296.333,185.684,259.06,335.949,292.291,277.778,189.223,254.216,228.754,225.649,209.455,422.051,215.679,228.248,210.027,209.422,182.6,190.514,190.464,128.828,178.111,136.553,188.605,275.718,289.47,200.578,163.842,241.462,269.197,204.803,286.479,129.025,152.26,208.462,149.073,181.555,231.812,173.198,149.765,178.241,233.948,214.598,164.142,229.897,233.393,154.937,193.897,254.376,172,217.513,161.495,223.137,168.5,291.786,149.121,209.922,142.774,200.171,147.895,165.317,180.358,144.406,99.423,148.679,175.372,124.022,156.473,124.495,103.391,172.558,111.377,164.982,141.24,175.376,187.261,216.829,143.417,145,199.273,149.604,226.966,205.034,159.364,222.932,240.197,180.171,153.449,214.316,148.226,149.054,147.142,104.357,186.517,146.718,201.573,157.009,171.371,225.906,167.714,166.267,132.38,173.478,106.423,188.646,197.956,178.864,227.256,140.153,187.198,138.815,224.812,141.28,209.897,180.825,170.15,248.932,138.919,155.487,164.649,152.938,220.761,211.904,224.681,216.802,248.162,154.235,248.273,181.009,178.419,216.219,162.72,172.385,195.619,331.94,290.556,230.821,116.449,201.461,182.377,152.133,141.397,279.872,144.726,145.167
35.35,164.737,164.494,159.917,264.81,158.896,160.696,267.325,180.013,223.183,256.761,205.102,201.957,314.632,303.068,213.595,189.893,346.534,248.727,307.684,234.052,278.333,295.991,189.49,261.778,335.145,286.479,275.479,187.107,257.448,235.982,225.851,211.525,433.727,212.402,226.637,201.699,213.633,176.326,196.743,195.109,126.253,177.231,131.117,186.009,274.385,296.675,203.948,162.939,228.444,262.983,206.786,285.957,133.65,154.673,209.94,152.018,177.773,235.026,175.162,148.296,178.232,224.569,211.41,168.943,239.641,239.376,150.919,197.949,251.889,170.429,204.88,159.636,222.744,169.228,285.162,148.131,217.353,144.566,202.034,141.029,164.519,181.743,144.168,97.635,150.468,177.655,126.846,159.809,121,113.219,183.389,110.319,162.532,136.677,182.128,188.304,213.556,145.722,149.045,206.991,146.459,230.974,207.342,156.813,217.41,251.863,182.288,152.654,208.077,150.151,150.473,147.028,110.371,190.974,145.064,198,158.505,178.69,232.368,159.663,169.302,139.674,172.635,103.019,197.566,197.965,177.398,227,142.647,187.315,137.354,214.615,140.805,209.526,184.64,172,252.462,132.694,158.342,165.629,147.9,230.718,211.896,232.034,221.466,243.735,155.025,238.53,176.315,177.724,215.526,151.419,170.519,199.566,333.94,292.872,230.009,123.204,199.878,191.553,151.093,142.41,277.137,143.607,140.733
35.35,169.263,168.624,147.3,266.216,157.146,161.481,267.308,185.397,229.73,255.051,206.454,197.086,319.35,307.248,219.543,190.854,349.888,252.051,303.838,235.905,274.291,284.145,185.633,262.137,340.667,291.06,277.538,192.757,250.707,232.184,223.658,203.436,426.547,217.759,227.584,204.85,216.349,181.621,196.349,194.264,129.897,177.632,133.011,189.114,281.761,298.273,208.629,167.693,233.051,268.88,214.538,282.128,125.562,151.904,200.137,152.963,172.5,237.299,175.126,148.653,176.571,224.534,213.795,168.142,236.94,242.521,156.468,198.179,250.35,173.464,214.709,160.907,216.496,159.272,285.889,141.523,216.147,143.264,197.496,147.219,165.269,186.018,144.594,93.962,154.972,174.053,117.176,167.464,130.57,112.281,182.221,111.565,155.631,136.062,176.974,186.104,213.957,144.759,152.854,197.325,150.396,226.154,209.402,165.738,218.111,244.752,173.982,146.393,207.65,150.075,149.589,152.934,110.557,187.681,149.345,195.727,157.645,170.888,220.641,161.602,171.129,134.967,169.452,113.212,200.681,197.522,179.563,219.368,147.118,188.604,140.508,212.786,141.78,211.948,186.57,175.6,246.35,130.516,153.395,166.68,155.512,218.179,213.809,227.741,224.302,244.923,153.049,240.598,182.982,181.952,220.5,158.979,176.663,199.177,342.932,286.718,224.866,107.735,198.896,191.904,150.8,154.462,285.735,142.024,137.017
35.35,170.905,166.447,149.167,273.345,150.917,160.633,267.521,173.577,221.661,253.513,207.778,202.108,315.632,312.009,213.172,200.961,344.474,256.966,306.128,234.129,275.966,301.863,189.245,259.154,336.974,288.974,280.607,193.816,260.19,237.851,226.018,211.564,430.752,224.393,225.513,201.867,221.009,183.832,197.229,193.291,127.529,181.573,136.372,186.728,283.026,291.316,202.957,161.482,239.744,268.009,203.675,283.504,124.175,151.077,214.897,154.44,181.664,233.368,178.405,147.684,178.509,236.94,211.94,159.462,240.265,242.47,162.883,197.624,250.41,176.384,208.273,162.551,219.513,162.93,286.624,150.551,214.741,144.868,204.256,144.981,170.577,177.505,145.446,101.942,155.055,179.602,119.736,160.673,129.183,102.766,180.177,110.217,163.486,134.521,178.017,185.904,219.222,141.972,150.596,201.205,148.73,235.205,212.085,159.766,221.145,257.761,170.396,154.626,216.983,158.057,154.036,145.198,110.129,185.552,143.482,203.402,161.664,171.129,226.769,168.255,167.474,134.75,166.365,101.135,193.018,201.363,179.767,225.556,140.929,185.622,140.985,225.667,145.524,214.009,181.982,181.53,248.308,135.952,157.5,174.124,147.975,225.487,216.626,235.741,223.974,247.085,148.741,237.222,178.766,186.048,212.842,157.806,175.5,191.327,329.214,295.282,227.821,114.061,202.052,193.588,147.693,145.769,284.59,150.44,135.3
35.46,172.063,162.824,156.083,261.629,152.604,160.329,273.393,174.846,230.417,255.017,212.352,206.935,312.906,308.684,212.543,197.515,352.526,249.103,299.906,241.009,271.923,289.273,186.704,257.667,335.137,296.846,290.35,197.01,249.233,236.123,228.009,206.683,435.231,225.071,221.177,205.956,214.037,183.737,200.651,200.9,127.414,175.385,140.713,190.281,277.496,292.607,205.526,161.123,230.256,268.752,205.068,283.547,135.475,151.981,207.085,153.138,177.545,238.727,171.279,149.653,179.33,227.431,214.333,161.123,241.145,232.778,161.892,202.65,252.521,167.92,210.325,158.374,221.462,163.544,289.376,153.308,218.353,146.642,195.573,142.257,159.404,175.697,154.436,100.019,161.78,181.549,123.956,158.6,126.237,106.469,180.009,105.58,157.198,138.938,181.752,184.548,216.821,144.769,149.393,204.128,152.216,235.085,212.709,160.103,213.487,249.077,177.892,152.888,207.496,154.981,145.17,150.217,110.4,191.526,143.155,204.641,157.383,173.431,229.829,156.969,167.914,139.261,167.035,109.154,197.434,203.752,179.563,219.752,143.729,189.712,143.938,218.786,145.28,207.474,181.544,171.37,250.709,125.968,152.671,170.113,138.262,225,213.678,228.293,220.569,242.556,163.42,240.538,179.937,185.476,214.342,151.591,170.817,188.212,329.624,299.991,227.125,118.939,200.435,190.474,142.573,142.321,286.846,150.929,146.617
35.46,167.042,157.141,158.9,262.095,153.062,155.899,271.145,171.949,223.861,259.291,204.167,198.602,314.248,307.376,207.724,192.466,350.267,250.504,301.701,240.879,271.821,291.504,177,260.658,334.863,291.641,281.077,193.291,259.448,228.36,225.939,206.446,424.009,216.473,232.54,209.274,219.771,187.926,201.239,190.764,131.172,179.624,140.468,193.737,273.239,293.821,204.819,164.158,234.077,273.915,210.197,287.932,130.2,153.721,200.427,148.395,183.173,236.436,170.234,150.888,178.08,231.129,210.547,163.726,237.846,241.051,158.126,201.145,253.299,175.607,212.564,161.701,219.632,165.167,291.564,151.477,219.164,141.123,205.256,144.886,165.308,176.56,142.792,94.269,158.037,173.08,121.846,159.636,128.032,111,178.947,106.957,162.982,141.76,180.744,186.887,213.171,142.685,149.348,202.744,152.486,226.521,218.359,159.533,212.667,250.487,178.369,149.523,208.838,157.651,155.679,148.745,109.614,185.353,138.727,204.581,158.131,179.491,224.188,162.735,169.405,138.054,169.287,102.712,194.124,204.044,180.233,222.154,144.765,187.874,144.708,220.436,143.671,212.474,185.833,177.67,259.786,135.855,160.566,167.196,151.812,228.556,221.765,234.914,227.612,245.265,153.407,246.239,181.649,180.933,217.675,158.161,176.76,193.894,332.273,295.974,223.116,123.714,200.913,188.807,144.44,140.513,286.538,151.821,136.517
35.46,166.063,167.447,150.15,270.078,153.312,155.962,264.607,172.667,234.861,256.385,211,197.151,315.41,301.35,210.836,195.34,346.293,259.573,308.538,238.457,268.838,294.299,188.633,259.624,340.094,286.393,287.231,191.689,256.198,233.386,230.421,206.059,428.444,222.375,228.558,207.142,215.881,186.653,201.138,197.527,126.793,174.154,138.553,188.272,284.521,288.709,202.267,161.772,235.872,261.795,209.393,287.231,134.788,155.74,202.727,152.486,181.336,233.821,176.198,145.622,180.062,230.172,218.111,164.066,236.564,243.094,154.874,198.88,251.145,176.045,210.974,156.206,219.983,165.377,290.137,149.86,211.681,144.123,201.026,149.571,168.577,176.422,148.822,93.577,157.312,174.345,130.099,162.909,130.129,107.531,179.929,112.043,159.685,137.354,173.598,185.078,214.709,145.102,153.775,197.88,154.288,225.453,217.068,161.159,221.504,250.402,180.523,149.85,208.009,160.292,153.562,151.802,109.6,192.81,151.964,204.043,162.832,176.026,220.812,168.01,169.612,134.163,171.339,107.096,196.212,200.549,178.738,225.598,147.871,187.306,136,220.966,135.646,207,177.693,167.62,256.487,134.435,156.039,179.247,141.837,226.162,216.765,224.897,219.586,244.829,156.617,241.855,178.117,182.543,212.342,154.312,167.798,189.204,333,294.248,222.973,111.673,203.583,195.272,146.08,143.308,285.957,143.786,142.283
35.46,167.147,163.8,152.2,267.026,159.583,160.519,264.838,173.154,233.87,258.718,208.556,204.226,314.496,308.641,215.716,197.767,348.81,251.205,306.051,237.25,275.009,295.248,186.704,267.735,338.171,291.761,285.162,186.262,255.009,229.465,223.061,206.703,432.556,218.089,226.903,212.619,210.908,181.747,200.422,196.473,133.023,176.573,141.574,197.509,282.427,285.256,198.379,164.912,233.103,257.889,208.974,290.111,146.887,157.317,207.094,156.183,186.309,239.393,177.973,153.235,173.491,227.302,217.872,161.245,242.222,236.923,159.459,194.393,256.291,167.438,203.667,160.056,226.735,166.246,286.077,148.131,215.345,146.774,200.923,146.41,163.529,181.661,143.317,97,152.798,180.566,134.802,158.691,122.903,106.328,179.602,105.058,162.523,136.823,174.419,190.043,220.385,142.352,146.876,202.564,148.108,229.496,216.53,165.215,215.051,248.658,172.613,143.009,215.162,154.255,158.768,150.481,100.471,188.112,148.291,199.991,158.766,175.448,227.487,168.429,167.552,137.946,174.783,104.904,191.018,203.903,180.233,227.103,142.353,190.685,147.492,219.154,145.915,216.017,174.974,173.91,257.897,132.984,153.737,168.856,138.525,231.744,214.609,227.716,224.517,246.923,148.975,243.359,183.261,174.314,216.105,154.645,169.817,190.451,339.077,298.385,226.83,122.735,197.93,196.737,150.467,136.718,283.359,143.893,145.683
35.46,163.537,165.365,153.567,273.172,149.438,168.152,269.974,171.192,230.087,258.521,206.093,197.677,319.821,313.009,212.716,190.087,351.56,255.709,308.581,243.319,281.521,292.658,182.745,266.009,340.504,290.803,281.846,191.971,256.44,234.816,225.456,201.426,434.205,214.25,229.115,205.965,217.651,178.084,197.248,194.718,130.034,175.085,141.553,182.781,282.496,290.838,216.112,160.07,237.427,264.872,211.282,280.171,132.913,160.923,203.812,152.615,182.091,238.821,180.685,139.5,179.304,228.431,216.821,170.292,239.778,244.607,160.631,200.111,255.137,171.625,213.53,165.869,227.325,168.658,288.872,146.084,218.259,142.887,207.026,148.295,165.808,173.917,145.495,108.019,153.523,171.575,118.297,161.5,129.516,102.359,177.133,111.855,161.189,138.458,173.128,184.574,216.051,140.787,148.843,198.333,150.82,232.342,217.701,154.729,215.145,243.333,179.162,147.617,211.709,159,151.848,146.198,107.086,187.974,140.5,195.744,162.617,181.181,229.043,167.98,163.371,129.5,172.835,115.288,196.522,202.619,177.184,226.692,153.541,189.874,143.554,223.393,139.768,206.078,179.596,170.23,254.521,145.597,159.382,174.247,154.7,228.385,215.47,229.267,228.724,244.368,157.765,239.889,183.234,184.39,221.991,153.108,174,193.354,342.863,290.915,236.821,124.531,199,198.553,150.013,146.654,285.915,152.286,144.517
35.68,174.832,165.059,153.1,269.353,154.479,157.633,268.145,171.744,227.861,264.957,208.046,203.172,318.778,309.47,222.578,191.951,353.871,258.684,313.009,235.284,280.299,289.556,187.827,268.444,345.709,292.564,281.342,194.825,246.948,232.684,221.298,207.624,440.658,218.089,229.735,207.434,217.927,184.421,190.817,192.073,123.575,173.402,139.851,193.833,275.419,296.094,208.336,163.632,226.282,269.231,205.957,277.915,140.05,145.817,201.615,157.954,181.373,239.53,175.793,153.755,185.545,227.81,213.094,170.283,235.12,243.316,152.288,198.009,249.231,178.509,211.265,162.29,223.564,170.079,289.427,143.346,216.405,145.557,202.342,145.724,168.529,178.165,148.267,94.077,154.908,178.159,126.308,159.136,125.548,98.531,184.327,106.899,156.081,138.958,179.897,182.826,223.564,148.472,150.843,201.41,157.315,234.487,218.974,171.019,217.333,261.521,174.586,147.925,217.556,155.142,156.5,154.245,108.3,187.578,144.3,205.402,164.318,178.457,228.171,168.153,166.957,137.63,165.896,103.904,187.92,197.239,183.272,220.342,150.753,188.009,141.8,220.171,139.598,210.095,184.825,174.76,256.436,143.935,158.789,170.722,150.538,222.786,218.243,230.422,227.397,240.709,156.296,237.769,182.09,175.79,222.342,154.581,173.452,188.991,329.077,296.128,226.536,122.49,202.748,196.675,152.987,144.449,283.35,144.119,150.117
35.68,168.579,165.212,156.317,266.155,153.396,154.152,271.325,173.449,229.73,247.256,212.843,194.903,303.795,305.427,208.121,190.903,344.06,248.923,306.171,233.509,276.009,290.991,189.071,265.342,338.94,293.769,274.769,186.767,253.414,230.974,222.439,208.139,436.752,222.018,227.425,208.062,217.349,182.695,193.018,188.936,132.23,180.684,140.745,186.474,276.103,288.761,207.526,165.588,239.385,270.556,209.65,289.863,146.212,153.029,203.376,152.312,179.209,237.838,173.604,150.908,180.839,229.293,204.65,171.217,242.795,237.162,157.766,203.368,254.479,173.67,216.265,161.57,226.009,171.088,287.932,143.897,217.181,143.575,207.162,139.562,164.644,175.807,148.792,98.692,158.165,181.478,125.703,158.718,128.086,99.297,178.31,113.841,157.73,139.677,177.094,185.826,211.299,151.722,147.011,199.795,159.207,229.846,215.265,164.523,216.94,251.393,177.856,148.224,210.273,155.509,153.929,154.33,103.443,193.759,141.227,201.205,159.953,175.578,233,167.204,166.957,139.348,168.748,108.192,191.248,201.434,176.252,229.436,144.729,188.694,133.277,224.684,142.049,207.069,180.184,167.94,251.017,127.645,161.276,177.526,150.062,222.624,209.948,233.5,217.776,239.658,154.173,244.222,189.838,177.067,218.325,152.032,175.115,191.796,326.846,298.273,224.571,112.735,197.504,196.763,142.947,142.782,274.761,146.238,135.333
35.68,171.695,171.2,150.967,265.716,151.958,161.785,262.641,177.436,228.07,258.906,207.389,201.387,314.051,304.162,213.629,193.379,362.233,251.145,305.487,233.509,277.35,300.051,180.867,269.188,345.308,292.615,281.077,191.621,257.457,229.535,228.982,207.574,425.12,223.366,225.832,207.044,212.826,187.789,202.367,201.836,133.816,177.043,136.213,191.737,278.12,291.957,203.379,164.518,242.684,274.581,209.376,281.786,141.525,152.962,210.017,149.697,178.7,237.299,170.414,148.878,173.589,228.138,211.385,165.226,237.359,233.983,161.514,202.026,262.513,167.804,208.462,154.776,225.795,164.693,291.222,157.327,221.138,145.858,205.453,146.79,175.067,179.651,151.644,104.596,156.294,174.708,127.484,161.618,131.505,102.156,180.257,114.304,157.252,144.844,186.453,190.965,211.239,156.509,153.472,193.273,156.225,228.342,220.103,164.234,219.829,248.222,186.414,147.841,210.718,158.462,150.714,145.925,108.043,190.155,141.6,202.231,162.364,179.802,226.718,165.031,166.207,142.25,178.635,111.192,198.23,194.416,175.282,224.419,149.753,191.009,146.646,219.701,147.22,215.966,189.544,167.79,251.171,134.435,153.987,164.711,151.625,219.846,209.348,232.724,220.75,246.273,151.889,245.761,184.658,182.248,215.184,152.785,168.038,194.018,336.017,297.966,229.955,115.673,202.374,194.667,148.8,144.282,283.761,146.31,141.767
35.68,171.2,172.4,148.967,270.802,158.958,165.063,267.291,175.321,230.443,256.12,210.907,194.161,309.197,302.957,219.629,193.748,350.853,255.308,307.462,241.802,275.009,297.444,189.918,264.103,336.863,295.368,283.188,200.126,256.302,235.807,224.947,213.446,432.855,220.473,224.699,212.947,218.376,189.958,197.697,191.691,128.793,182.171,140.011,187.623,275.701,287.402,203.095,170.93,233.641,276.359,209.573,282.009,145.675,158.51,208.376,158.899,176.464,240.624,170.126,152.847,178.732,236.922,212.521,171.047,241.624,240.35,156.91,200.624,260.607,171.848,215.889,165.991,224.53,163.868,297.299,143.411,221.034,148.33,209,151.867,169.471,174.917,154.267,103.885,158.156,180.336,124.407,165.818,129.882,104.859,178.097,107.145,158.919,132.625,176.436,190.478,213.838,148.324,153.056,198.974,152.559,240.248,219.342,172.009,224.043,253.556,180.892,152.514,214.06,157.557,150.339,148.774,112.429,192.5,148.355,207.188,157.187,174.966,235.333,171.602,168.388,138.522,172.739,108.308,196.894,202.681,181.66,225.197,144.682,189.198,146.523,217.402,143.329,215.75,179.079,172.27,247.573,144.403,155.447,174.258,146.312,223.265,212.513,236.009,223.5,245.744,148.136,241.598,193.234,179.905,217.36,153.323,170.673,190.575,333.299,300.974,223.438,122.98,206.617,192.202,143.44,143.872,286.889,142.726,141.55
